Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
had,608,train,had/common_voice_en_182510.opus
were,609,train,were/common_voice_en_18752020.opus
price,610,train,price/common_voice_en_19231392.opus
only,611,train,only/common_voice_en_20015555.opus
the,612,train,the/common_voice_en_19600792.opus
more,613,train,more/common_voice_en_612088.opus
and,614,train,and/common_voice_en_18862564.opus
unemployment,615,train,unemployment/common_voice_en_72718.opus
the,616,train,the/common_voice_en_20066826.opus
homes,617,train,homes/common_voice_en_22264351.opus
percent,618,train,percent/common_voice_en_17742700__2.opus
the,619,train,the/common_voice_en_19690860.opus
average,620,train,average/common_voice_en_588673.opus
about,621,train,about/common_voice_en_571625.opus
times,622,train,times/common_voice_en_28932.opus
grandchildren,623,train,grandchildren/common_voice_en_493242.opus
and,624,train,and/common_voice_en_568047.opus
the,625,train,the/common_voice_en_345926.opus
between,626,train,between/common_voice_en_17835189.opus
and,627,train,and/common_voice_en_21813921.opus
afghanistan,628,train,afghanistan/common_voice_en_19996669.opus
remove,629,train,remove/common_voice_en_21368419.opus
they're,630,train,they’re/common_voice_en_20273760.opus
while,631,train,while/common_voice_en_77197.opus
this,632,train,this/common_voice_en_18300847.opus
gone,633,train,gone/common_voice_en_17288649__2.opus
been,634,train,been/common_voice_en_18853460.opus
motion,635,train,motion/common_voice_en_20281757.opus
land,636,train,land/common_voice_en_22447883.opus
the,637,train,the/common_voice_en_654454.opus
from,638,train,from/common_voice_en_545539.opus
fifty,639,train,fifty/common_voice_en_6923101.opus
how,640,train,how/common_voice_en_19358845.opus
the,641,train,the/common_voice_en_17841459.opus
even,642,train,even/common_voice_en_18949421.opus
can,643,train,can/common_voice_en_19325153.opus
long,644,train,long/common_voice_en_18492777.opus
time,645,train,time/common_voice_en_19106812.opus
indigenous,646,train,indigenous/common_voice_en_18745279.opus
not,647,train,not/common_voice_en_18634387.opus
simple,648,train,simple/common_voice_en_21927618.opus
everyone,649,train,everyone/common_voice_en_524669.opus
fifty,650,train,fifty/common_voice_en_664667.opus
some,651,train,some/common_voice_en_20436754.opus
family,652,train,family/common_voice_en_21094718.opus
thousand,653,train,thousand/common_voice_en_214622.opus
call,654,train,call/common_voice_en_18665522.opus
wish,655,train,wish/common_voice_en_521552.opus
not,656,train,not/common_voice_en_21700588.opus
can,657,train,can/common_voice_en_17842158.opus
wise,658,train,wise/common_voice_en_17398942.opus
cinema,659,train,cinema/common_voice_en_635592.opus
going,660,train,going/common_voice_en_654366.opus
are,661,train,are/common_voice_en_484768.opus
project,662,train,project/common_voice_en_20396822.opus
traffic,663,train,traffic/common_voice_en_20462013.opus
you,664,train,you/common_voice_en_679966.opus
that,665,train,that/common_voice_en_18478299.opus
coast,666,train,coast/common_voice_en_21389764.opus
start,667,train,start/common_voice_en_582156.opus
any,668,train,any/common_voice_en_537163.opus
type,669,train,type/common_voice_en_19982075.opus
google,670,train,google/common_voice_en_20952801.opus
altitudes,671,train,altitudes/common_voice_en_20133336.opus
kinds,672,train,kinds/common_voice_en_20505924.opus
altitude,673,train,altitude/common_voice_en_17384788.opus
around,674,train,around/common_voice_en_71489.opus
having,675,train,having/common_voice_en_545982.opus
next,676,train,next/common_voice_en_179017.opus
get,677,train,get/common_voice_en_695478.opus
beach,678,train,beach/common_voice_en_491737.opus
well,679,train,well/common_voice_en_687484.opus
from,680,train,from/common_voice_en_501820.opus
eventually,681,train,eventually/common_voice_en_20172977.opus
international,682,train,international/common_voice_en_22061269.opus
elastic,683,train,elastic/common_voice_en_20089590.opus
with,684,train,with/common_voice_en_218518.opus
worked,685,train,worked/common_voice_en_19355901.opus
amsterdam,686,train,amsterdam/common_voice_en_19990994.opus
eve,687,train,eve/common_voice_en_22051454.opus
that,688,train,that/common_voice_en_694228.opus
called,689,train,called/common_voice_en_478542.opus
celebrate,690,train,celebrate/common_voice_en_18034271.opus
day,691,train,day/common_voice_en_19595189.opus
completely,692,train,completely/common_voice_en_19617247.opus
except,693,train,except/common_voice_en_19796747.opus
the,694,train,the/common_voice_en_21739996__2.opus
called,695,train,called/common_voice_en_19770252.opus
people,696,train,people/common_voice_en_13234.opus
web,697,train,web/common_voice_en_20273670.opus
can,698,train,can/common_voice_en_604684.opus
this,699,train,this/common_voice_en_19519455.opus
being,700,train,being/common_voice_en_18508050.opus
pay,701,train,pay/common_voice_en_21294.opus
collecting,702,train,collecting/common_voice_en_22164358.opus
collected,703,train,collected/common_voice_en_21334562.opus
different,704,train,different/common_voice_en_21244398.opus
pick,705,train,pick/common_voice_en_20683431.opus
something,706,train,something/common_voice_en_528499.opus
really,707,train,really/common_voice_en_17881581.opus
distributed,708,train,distributed/common_voice_en_18713826.opus
which,709,train,which/common_voice_en_18424652.opus
hundred,710,train,hundred/common_voice_en_18065666.opus
the,711,train,the/common_voice_en_19725877.opus
were,712,train,were/common_voice_en_22067311.opus
many,713,train,many/common_voice_en_339546.opus
and,714,train,and/common_voice_en_20106101.opus
expected,715,train,expected/common_voice_en_19544151.opus
it's,716,train,it’s/common_voice_en_483792__2.opus
selectively,717,train,selectively/common_voice_en_21724230.opus
the,718,train,the/common_voice_en_100250.opus
this,719,train,this/common_voice_en_21061945.opus
relationship,720,train,relationship/common_voice_en_602904.opus
idea,721,train,idea/common_voice_en_624168.opus
meant,722,train,meant/common_voice_en_26815.opus
ten,723,train,ten/common_voice_en_20354459.opus
asked,724,train,asked/common_voice_en_478607.opus
they,725,train,they/common_voice_en_697989.opus
called,726,train,called/common_voice_en_479257.opus
for,727,train,for/common_voice_en_22234975.opus
the,728,train,the/common_voice_en_41276__2.opus
spent,729,train,spent/common_voice_en_22443833.opus
faces,730,train,faces/common_voice_en_18608687.opus
mechanical,731,train,mechanical/common_voice_en_20325639.opus
friend,732,train,friend/common_voice_en_18136962.opus
created,733,train,created/common_voice_en_585157.opus
thousand,734,train,thousand/common_voice_en_85839.opus
computers,735,train,computers/common_voice_en_644774.opus
that,736,train,that/common_voice_en_19722220.opus
look,737,train,look/common_voice_en_17363768.opus
first,738,train,first/common_voice_en_19766686.opus
with,739,train,with/common_voice_en_21592502.opus
what,740,train,what/common_voice_en_17444775.opus
you,741,train,you/common_voice_en_18810526.opus
for,742,train,for/common_voice_en_20778073.opus
the,743,train,the/common_voice_en_20315842__2.opus
was,744,train,was/common_voice_en_19100312.opus
shoot,745,train,shoot/common_voice_en_19028923.opus
one,746,train,one/common_voice_en_22114179.opus
project,747,train,project/common_voice_en_608761.opus
code,748,train,code/common_voice_en_18164042.opus
content,749,train,content/common_voice_en_678143.opus
printed,750,train,printed/common_voice_en_18618563.opus
together,751,train,together/common_voice_en_20144753.opus
and,752,train,and/common_voice_en_18647564.opus
rally,753,train,rally/common_voice_en_20305877.opus
album,754,train,album/common_voice_en_22293971.opus
track,755,train,track/common_voice_en_641678.opus
with,756,train,with/common_voice_en_168674.opus
that,757,train,that/common_voice_en_584736.opus
about,758,train,about/common_voice_en_669886.opus
the,759,train,the/common_voice_en_19607077.opus
his,760,train,his/common_voice_en_123966__2.opus
little,761,train,little/common_voice_en_9376112.opus
website,762,train,website/common_voice_en_18658581.opus
you'll,763,train,you’ll/common_voice_en_20050181.opus
the,764,train,the/common_voice_en_19766253.opus
you're,765,train,you’re/common_voice_en_22049031.opus
contribution,766,train,contribution/common_voice_en_19095327.opus
name,767,train,name/common_voice_en_531465.opus
style,768,train,style/common_voice_en_19371055.opus
this,769,train,this/common_voice_en_21469912.opus
video,770,train,video/common_voice_en_20172530.opus
render,771,train,render/common_voice_en_607967.opus
music,772,train,music/common_voice_en_21656525.opus
play,773,train,play/common_voice_en_19263330.opus
screen,774,train,screen/common_voice_en_19741637.opus
really,775,train,really/common_voice_en_604796.opus
low,776,train,low/common_voice_en_21957994.opus
the,777,train,the/common_voice_en_20468285.opus
should,778,train,should/common_voice_en_207404.opus
the,779,train,the/common_voice_en_553713.opus
collect,780,train,collect/common_voice_en_19946015.opus
humanity,781,train,humanity/common_voice_en_20103140.opus
parts,782,train,parts/common_voice_en_18120998.opus
the,783,train,the/common_voice_en_693842.opus
had,784,train,had/common_voice_en_18418855.opus
example,785,train,example/common_voice_en_18708779.opus
brain,786,train,brain/common_voice_en_519360.opus
extremes,787,train,extremes/common_voice_en_21313174.opus
anything,788,train,anything/common_voice_en_19506354.opus
these,789,train,these/common_voice_en_116508.opus
logic,790,train,logic/common_voice_en_19053823__2.opus
same,791,train,same/common_voice_en_75394.opus
intuition,792,train,intuition/common_voice_en_66884.opus
how,793,train,how/common_voice_en_17367464.opus
you,794,train,you/common_voice_en_18109040.opus
time,795,train,time/common_voice_en_572452.opus
weird,796,train,weird/common_voice_en_18096984.opus
same,797,train,same/common_voice_en_20040503__2.opus
playing,798,train,playing/common_voice_en_19729593.opus
don't,799,train,don’t/common_voice_en_17257588.opus
one,800,train,one/common_voice_en_545564.opus
they,801,train,they/common_voice_en_19501696.opus
time,802,train,time/common_voice_en_19140580.opus
observations,803,train,observations/common_voice_en_19789287.opus
that's,804,train,that’s/common_voice_en_88766.opus
you,805,train,you/common_voice_en_491319__2.opus
maybe,806,train,maybe/common_voice_en_19437402__2.opus
mean,807,train,mean/common_voice_en_17993501.opus
little,808,train,little/common_voice_en_17344435.opus
then,809,train,then/common_voice_en_123376.opus
don't,810,train,don’t/common_voice_en_17677778.opus
just,811,train,just/common_voice_en_76145.opus
the,813,train,the/common_voice_en_20560597.opus
see,814,train,see/common_voice_en_557459.opus
been,815,train,been/common_voice_en_550940.opus
you,816,train,you/common_voice_en_141345.opus
bit,817,train,bit/common_voice_en_18009744.opus
and,818,train,and/common_voice_en_19765867.opus
one,819,train,one/common_voice_en_18861665.opus
let,820,train,let/common_voice_en_17972832.opus
people,821,train,people/common_voice_en_70814.opus
those,822,train,those/common_voice_en_19827870.opus
frankly,823,train,frankly/common_voice_en_18475507.opus
for,824,train,for/common_voice_en_638177.opus
heat,825,train,heat/common_voice_en_18577088.opus
did,826,train,did/common_voice_en_578645.opus
turned,827,train,turned/common_voice_en_18566883.opus
alone,828,train,alone/common_voice_en_285853.opus
like,829,train,like/common_voice_en_600003.opus
truly,830,train,truly/common_voice_en_21142220.opus
vibrating,831,train,vibrating/common_voice_en_83108.opus
about,832,train,about/common_voice_en_672431.opus
down,833,train,down/common_voice_en_528127.opus
rest,834,train,rest/common_voice_en_53519.opus
chunk,835,train,chunk/common_voice_en_18660276.opus
really,836,train,really/common_voice_en_509842.opus
years,837,train,years/common_voice_en_22361227.opus
between,838,train,between/common_voice_en_19609479.opus
places,839,train,places/common_voice_en_20111925.opus
you,840,train,you/common_voice_en_479591.opus
logical,841,train,logical/common_voice_en_20763453.opus
imagine,842,train,imagine/common_voice_en_201695.opus
what,843,train,what/common_voice_en_113865.opus
space,844,train,space/common_voice_en_20316716.opus
the,845,train,the/common_voice_en_17370922.opus
develop,846,train,develop/common_voice_en_21343513.opus
are,847,train,are/common_voice_en_501476.opus
that,848,train,that/common_voice_en_18136948.opus
right,849,train,right/common_voice_en_484953.opus
literally,850,train,literally/common_voice_en_19651668.opus
and,851,train,and/common_voice_en_22345600.opus
very,852,train,very/common_voice_en_51731.opus
can,853,train,can/common_voice_en_22437992.opus
important,854,train,important/common_voice_en_19091905.opus
past,855,train,past/common_voice_en_565915.opus
let,856,train,let/common_voice_en_656795.opus
here,857,train,here/common_voice_en_18708703.opus
sleeping,858,train,sleeping/common_voice_en_17429318.opus
cases,859,train,cases/common_voice_en_19982131.opus
